"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HCLTECH","EQ","08-Jun-2021","        949.60","        952.00","        972.00","        951.45","        967.00","        967.20","        965.92","    6385642","          6168041606.50","     152721","    3206836","         50.22"
"HCLTECH","EQ","09-Jun-2021","        967.20","        973.90","        985.00","        965.10","        972.00","        971.30","        974.13","    5521459","          5378643321.20","     128350","    2575831","         46.65"
"HCLTECH","EQ","10-Jun-2021","        971.30","        979.50","        981.65","        966.55","        968.25","        968.55","        972.12","    3878256","          3770140244.60","      95725","    2397460","         61.82"
"HCLTECH","EQ","11-Jun-2021","        968.55","        976.00","        990.00","        970.50","        982.80","        983.35","        983.47","    4777035","          4698075395.30","     107510","    2467967","         51.66"
"HCLTECH","EQ","14-Jun-2021","        983.35","        983.00","        988.45","        976.00","        984.90","        984.20","        983.06","    2236373","          2198499290.40","      61546","    1011745","         45.24"
"HCLTECH","EQ","15-Jun-2021","        984.20","        985.10","        993.00","        983.20","        985.00","        985.45","        987.85","    2559001","          2527917580.65","      77275","    1295910","         50.64"
"HCLTECH","EQ","16-Jun-2021","        985.45","        984.05","        986.00","        974.00","        983.00","        979.40","        980.33","    3138753","          3077000647.45","     111172","    1675644","         53.39"
"HCLTECH","EQ","17-Jun-2021","        979.40","        980.00","        988.95","        978.55","        985.00","        986.40","        983.95","    3609989","          3552053853.05","     121395","    2065523","         57.22"
"HCLTECH","EQ","18-Jun-2021","        986.40","        990.00","        996.70","        970.10","        974.80","        975.25","        980.63","    5622783","          5513859655.75","     134661","    3107908","         55.27"
"HCLTECH","EQ","21-Jun-2021","        975.25","        968.00","        983.45","        961.25","        981.50","        982.00","        974.13","    1639495","          1597089098.95","      47795","     718432","         43.82"
"HCLTECH","EQ","22-Jun-2021","        982.00","        982.10","        988.20","        976.25","        978.10","        980.10","        983.26","    2529648","          2487308325.15","      55440","    1283799","         50.75"
"HCLTECH","EQ","23-Jun-2021","        980.10","        985.00","        985.00","        971.00","        974.25","        972.90","        975.46","    2395543","          2336759070.05","      66794","    1455130","         60.74"
"HCLTECH","EQ","24-Jun-2021","        972.90","        972.00","        994.60","        969.10","        984.90","        989.70","        986.32","    4686567","          4622470234.10","      97696","    2361695","         50.39"
"HCLTECH","EQ","25-Jun-2021","        989.70","        995.00","       1010.00","        989.25","        993.35","        995.65","        998.92","    5196000","          5190368868.15","     134545","    2583936","         49.73"
"HCLTECH","EQ","28-Jun-2021","        995.65","       1000.00","       1000.00","        984.20","        985.70","        985.30","        988.18","    1844159","          1822352749.85","      58687","    1018287","         55.22"
"HCLTECH","EQ","29-Jun-2021","        985.30","        986.95","        993.90","        980.50","        985.05","        983.60","        986.04","    1895170","          1868717748.10","      72654","    1073880","         56.66"
"HCLTECH","EQ","30-Jun-2021","        983.60","        981.00","        991.45","        981.00","        985.45","        983.50","        985.32","    2682591","          2643208523.80","      78993","    1673182","         62.37"
"HCLTECH","EQ","01-Jul-2021","        983.50","        987.00","        988.00","        975.15","        985.00","        985.50","        983.35","    2861509","          2813869270.90","      58045","    1841596","         64.36"
"HCLTECH","EQ","02-Jul-2021","        985.50","        983.55","        987.60","        977.25","        985.70","        984.65","        982.40","    1646631","          1617648294.25","      57280","     898143","         54.54"
"HCLTECH","EQ","05-Jul-2021","        984.65","        991.70","        995.90","        978.00","        979.50","        979.75","        983.59","    2598033","          2555389039.10","      99632","    1604549","         61.76"
"HCLTECH","EQ","06-Jul-2021","        979.75","        980.00","        982.20","        970.20","        974.00","        972.05","        975.16","    2486069","          2424324001.85","      69860","    1664939","         66.97"
"HCLTECH","EQ","07-Jul-2021","        972.05","        970.00","        977.60","        960.30","        975.00","        975.35","        968.88","    3014899","          2921075434.50","     114845","    1769650","         58.70"
"HCLTECH","EQ","08-Jul-2021","        975.35","        975.00","        982.00","        970.00","        976.40","        976.80","        975.64","    2555624","          2493362417.60","      77865","    1672664","         65.45"
"HCLTECH","EQ","09-Jul-2021","        976.80","        972.00","        979.50","        966.60","        977.95","        976.85","        974.31","    3218471","          3135783152.05","      82149","    2192438","         68.12"
"HCLTECH","EQ","12-Jul-2021","        976.85","        980.00","        983.05","        975.00","        978.50","        979.45","        979.03","    2037878","          1995151315.85","      62011","    1368419","         67.15"
